het_id,inchikey
0FU,InChIKey=SYEYEGBZVSWYPK-UHFFFAOYSA-N
0FV,InChIKey=BYJNSLXDWGDGAC-KTKRTIGZSA-N
0FX,InChIKey=UIVJXHWSIFBBCY-LPGAPTBISA-N
0FY,InChIKey=PBHYAPKEUOBQSL-QGZVFWFLSA-N
0FZ,InChIKey=RZQVMYVIRNCVDY-UHFFFAOYSA-N
0G,InChIKey=RQFCJASXJCIDSX-GIMIYPNGSA-N
0G1,InChIKey=LXMWGYNOGUKODT-UHFFFAOYSA-N
0G2,InChIKey=YBKODNZGBUDZRA-UHFFFAOYSA-N
0G6,InChIKey=DVFLYEYCMMLBTQ-VSZNYVQBSA-N
0G7,InChIKey=KWPACVJPAFGBEQ-IKGGRYGDSA-N
0GA,InChIKey=MPHSNGOSXHODDD-UQCOIBPSSA-N
0GE,InChIKey=AKFRXQNHCCSRJN-IRFCIJBXSA-N
0GH,InChIKey=UZFAOTIMARRSKT-TYUOOWEOSA-N
0GJ,InChIKey=XELWNHKFCNMWQO-LPEHRKFASA-N
0GM,InChIKey=KFCMUWOMPCWWCH-AXYJRABVSA-N
0GQ,InChIKey=HZSPXNCSLJOMIF-NQKKVWJDSA-N
0GR,InChIKey=ULCATSBNAQXWKO-ROUUACIJSA-N
0GX,InChIKey=SZKGHXMOYDKXPX-OSYLJGHBSA-N
0GY,InChIKey=QWLUKZXOQAQUFQ-NAOWAUKJSA-N
0GZ,InChIKey=VRMXCPVFSJVVCA-UHFFFAOYSA-N
0H2,InChIKey=QCJZVWXEKKIDLD-UHFFFAOYSA-N
0H3,InChIKey=WVANLBXFBJNOKP-UHFFFAOYSA-N
0H4,InChIKey=QRULBTPYHROTAY-INIZCTEOSA-N
0H5,InChIKey=BXVGMIRCZUTGFD-UHFFFAOYSA-N
0H6,InChIKey=GKMLFBRLRVQVJO-ZDUSSCGKSA-N
0H8,InChIKey=POVVCGMAFFRCCC-LXZKKBNFSA-N
0HD,InChIKey=XEZOXLSEWZHMQY-UHFFFAOYSA-N
0HG,InChIKey=HMNYAPVDRLKBJH-STQMWFEESA-N
0HH,InChIKey=LUOWFOMONLCPJP-GJZGRUSLSA-N
0HK,InChIKey=LERNTVKEWCAPOY-DZZGSBJMSA-N
0HM,InChIKey=DMRCMJXUFJLJKH-UHFFFAOYSA-O
0HQ,InChIKey=YXHKONLOYHBTNS-UHFFFAOYSA-N
0HT,InChIKey=JAELWYBMQVXTOC-ACUVNOOJSA-N
0HV,InChIKey=ZLIDMWNTWSBTSM-UHFFFAOYSA-N
0HW,InChIKey=RFNNDNGXWCBNGK-JZRPKSSGSA-N
0HY,InChIKey=JEWNFTGWEYCQGA-SCSAIBSYSA-N
0HZ,InChIKey=ZRJHYOXNWCMGMW-JGVFFNPUSA-N
0I5,InChIKey=DKMMRKMNRYVVBC-OALUTQOASA-N
0IN,InChIKey=DNRIDZXSDROVMC-UHFFFAOYSA-N
0IT,InChIKey=WZYFZDIYCCGIQM-IRXDYDNUSA-N
0IU,InChIKey=OXJHMLABLLIRCI-MKLHLGAXSA-N
0IV,InChIKey=DATYERRDSFNBDN-AABGKKOBSA-N
0IW,InChIKey=VZSXPUDQSLKVIR-JDXGNMNLSA-N
0J0,InChIKey=YGBMUEMPFNRGJC-NNZMDNLPSA-N
0J2,InChIKey=KXEAQLNQKVKEGT-GSVOUGTGSA-N
0J3,InChIKey=JIYPGFPFAVEPFX-UHFFFAOYSA-N
0J4,InChIKey=GMTZUGVMBRNPHI-UWTATZPHSA-N
0J5,InChIKey=JZIQGOZPIKSBKV-UHFFFAOYSA-N
0J6,InChIKey=UWMWXBXKWPTZOO-UHFFFAOYSA-N
0J7,InChIKey=WMPLYYWUNLVUAC-UHFFFAOYSA-N
0J8,InChIKey=OIYLUARXJZNDPY-UHFFFAOYSA-N
0J9,InChIKey=XSHQBIXMLULFEV-UHFFFAOYSA-N
0JA,InChIKey=MDPMAXSABUPRJI-UHFFFAOYSA-N
0JB,InChIKey=OUXPKPPPOPWHCW-UHFFFAOYSA-N
0JE,InChIKey=UJXIKUVGGQECLJ-UHFFFAOYSA-N
0JF,InChIKey=BAQAWVMHTOQJCI-FQEVSTJZSA-N
0JG,InChIKey=ZJERBAYUHUAUBE-GZTQLTBSSA-N
0JH,InChIKey=YQNJEMHLWSEPFO-KRWDZBQOSA-N
0JJ,InChIKey=QMWKLCXWSJTEFT-UHFFFAOYSA-N
0JK,InChIKey=ZSFSLLGRLMODAE-UHFFFAOYSA-N
0JL,InChIKey=ACDVIHRBYWUYPZ-HNNXBMFYSA-N
0JN,InChIKey=GDQXJQSQYMMKRA-UHFFFAOYSA-N
0JO,InChIKey=BHIGINKEEFZJGX-YIXHJXPBSA-N
0JP,InChIKey=GFIAXSKRRKHJBD-UHFFFAOYSA-N
0JQ,InChIKey=PPAWFHDEPAUENY-UHFFFAOYSA-N
0JT,InChIKey=HYYFSIISRIDZPM-ZCFIWIBFSA-N
0JV,InChIKey=XXQYXAWGNBWMGJ-YZGPKJBYSA-N
0JW,InChIKey=WKXFZYHWQFFWHN-KFEJWOFMSA-N
0JX,InChIKey=YCGPFMCUJHDYHD-HNQUOIGGSA-N
0JZ,InChIKey=NLKHJZYPOIIYMI-VJYUWHAJSA-N
0K0,InChIKey=UCJDFWBCXROCMH-UHFFFAOYSA-N
0K1,InChIKey=KADWYJUBGMHRCN-QWOVOEGBSA-N
0K2,InChIKey=NNKWBPRTAQVCDC-UHFFFAOYSA-N
0K3,InChIKey=KVTNIWHEHVWGJC-DLTKSLTJSA-N
0K6,InChIKey=CXCXNZWXDOVZBA-UHFFFAOYSA-N
0K9,InChIKey=IUSARDYWEPUTPN-OZBXUNDUSA-N
0KD,InChIKey=NMYRPXBRICOTPO-UHFFFAOYSA-N
0KJ,InChIKey=CNYNOTFCYHOHBF-DFFQVNEFSA-N
0KK,InChIKey=RNWLAFWLSSMCLN-UHFFFAOYSA-N
0KL,InChIKey=WENDCSLWIXFOST-QJPTWQEYSA-N
0KM,InChIKey=LRYKHTDVFXMHEH-HSZRJFAPSA-N
0KN,InChIKey=OMMVFRZSBCRMQD-LJYZBVLISA-N
0KO,InChIKey=RNTFRUPRTOCGJO-UHFFFAOYSA-N
0KP,InChIKey=PNSQCPQDRVOKMA-OAQYLSRUSA-N
0KQ,InChIKey=SZDQNTKTWBPIBH-GOSISDBHSA-N
0KR,InChIKey=HORHMTMHXZJNQJ-OAQYLSRUSA-N
0KS,InChIKey=CNVKZYLQZYULJV-UHFFFAOYSA-N
0KT,InChIKey=YNUCWQDMZHYFEC-NRFANRHFSA-N
0KV,InChIKey=DATYERRDSFNBDN-UFYCRDLUSA-N
0KX,InChIKey=STYMTWKSQLVXJN-SHYZEUOFSA-N
0KY,InChIKey=QOTIDWBGIWZLOV-ZCFIWIBFSA-N
0KZ,InChIKey=UGXPFKYDADDXLN-ARHDFHRDSA-N
0L1,InChIKey=WNLRTRBMVRJNCN-UHFFFAOYSA-N
0L3,InChIKey=JQTQPUSSMXPQMW-QZNHQXDQSA-N
0L4,InChIKey=MCSGHAFVOBYWGE-YNEHKIRRSA-N
0L5,InChIKey=UGHLPDROZCTFGX-TUNNFDKTSA-N
0L6,InChIKey=QDKMIMUSGQEUSC-QJPTWQEYSA-N
0L7,InChIKey=XIWGGMXHUSVMFH-QJPTWQEYSA-N
0L8,InChIKey=VXUYUWOEWFNCIK-UHFFFAOYSA-N
0L9,InChIKey=BNDPDYQQAJUJPY-SFHVURJKSA-N
0LB,InChIKey=GHDIYQHGVKVLJX-RTBURBONSA-N
0LC,InChIKey=HGJTURTZFKNELD-HZPDHXFCSA-N
0LF,InChIKey=ZGDRYJSZIBKFTN-KGLIPLIRSA-N
0LG,InChIKey=XYJDOUBLYLOJJL-YNYOQIOBSA-N
0LH,InChIKey=BXEFQUSYBZYTAE-UHFFFAOYSA-N
0LI,InChIKey=PHXJVRSECIGDHY-UHFFFAOYSA-N
0LJ,InChIKey=ICNIHLCRBSFIFO-HUUCEWRRSA-N
0LK,InChIKey=ICNIHLCRBSFIFO-GJZGRUSLSA-N
0LL,InChIKey=SCJMJOCYIDGAMT-GJZGRUSLSA-N
0LM,InChIKey=BDBJXDJHRQCGDD-UHFFFAOYSA-N
0LN,InChIKey=LTHKMHZATSPXJT-UHFFFAOYSA-N
0LO,InChIKey=VKFXHYRIHRTEIV-UHFFFAOYSA-N
0LP,InChIKey=LRXKGKMIXXSWGY-KXNCHKOWSA-N
0LV,InChIKey=LKFXMRFTJVYQMT-UHFFFAOYSA-N
0LX,InChIKey=SZPWYHRMRFNOHH-GHTZIAJQSA-N
0M6,InChIKey=OXLJDYBAHYSQNA-GJZGRUSLSA-N
0MA,InChIKey=WZHVXLHLQLNEQU-LLICELPBSA-N
0MC,InChIKey=JLRDMSUQFUWACS-XACWCOMZSA-N
0MD,InChIKey=JLRDMSUQFUWACS-RORDBKJESA-N
0MG,InChIKey=AUQVKRMFIITHQU-BYPYZUCNSA-N
0ML,InChIKey=RZRIEDDODBQONL-XVKPBYJWSA-N
0MM,InChIKey=OVZFTYKFOMVVNQ-UHFFFAOYSA-N
0MO,InChIKey=PDMUULPVBYQBBK-GFCCVEGCSA-N
0MP,InChIKey=FBJQDUYQPYABBR-CCDWMCETSA-N
0MT,InChIKey=FAPWESYGTXHTQV-JOCHJYFZSA-N
0MV,InChIKey=AQDZAHJUWYRHGM-INIZCTEOSA-N
0MX,InChIKey=LBIIPAPYSBCHHH-UHFFFAOYSA-N
0MY,InChIKey=AZLVHYHHBLHABI-UHFFFAOYSA-N
0N1,InChIKey=BEGCWPHKTGGGNN-HOQOQLLYSA-N
0N2,InChIKey=CEQVCLWWGAYCPR-RIBQXPMZSA-N
0N3,InChIKey=AHCSCYIPIIBZTG-UHFFFAOYSA-N
0N4,InChIKey=SHNAIZGISNDQJQ-UHFFFAOYSA-N
0N6,InChIKey=WWKTZMSNGFQJAG-JOCHJYFZSA-N
0N7,InChIKey=ZXAICCBFIBBVAR-UHFFFAOYSA-N
0N8,InChIKey=DGJZJCIAWLMRBY-ZHZULCJRSA-N
0N9,InChIKey=OIINGOWTGWVZNY-UHFFFAOYSA-N
0NA,InChIKey=HHNYNQPNDNBATH-UHFFFAOYSA-N
0NB,InChIKey=PFJLILKXTJECEF-UHFFFAOYSA-N
0NC,InChIKey=CKQYFZPCICOPMQ-VKHMYHEASA-N
0ND,InChIKey=NTFXGXIWMYOTKN-UHFFFAOYSA-N
0NE,InChIKey=KJEUORQIESDSSV-UHFFFAOYSA-N
0NF,InChIKey=NHVJQLRLGGPUJY-KRWDZBQOSA-N
0NG,InChIKey=DYDOICABPAYWAK-UHFFFAOYSA-N
0NH,InChIKey=NWNODCMQDYQNDW-UHFFFAOYSA-N
0NJ,InChIKey=PPGLEUILAOUYQO-UHFFFAOYSA-N
0NL,InChIKey=GAVWHEZXKOVIQY-VXGBXAGGSA-N
0NN,InChIKey=MAKMQGKJURAJEN-RUZDIDTESA-N
0NS,InChIKey=TXZPMHLMPKIUGK-UHFFFAOYSA-N
0NT,InChIKey=XDHQVHVOFHWRNB-SFHVURJKSA-N
0NU,InChIKey=XTKGOBBIBUQFHY-LLVKDONJSA-N
0NV,InChIKey=WKWXJWGOAKGEEM-UHFFFAOYSA-N
0NW,InChIKey=ZLCINVZAICQINL-MHZLTWQESA-N
0O2,InChIKey=KCPMACXZAITQAX-UUOKFMHZSA-N
0O4,InChIKey=JZHDIGBWZULPFR-UHFFFAOYSA-N
0O5,InChIKey=TUUADNJAZQZKLA-UHFFFAOYSA-N
0O7,InChIKey=ISXAVIPPPMJTPN-UHFFFAOYSA-N
0OB,InChIKey=KWKJBEPHOXIJJN-UHFFFAOYSA-N
0OE,InChIKey=LGXPZODGTPYYBU-UHFFFAOYSA-N
0OF,InChIKey=XKOABKQMKVLVHH-SANMLTNESA-N
0OG,InChIKey=URCIOERTSWRWBE-UHFFFAOYSA-N
0OH,InChIKey=ZDQTYRSOYYLILG-VXDIOVFMSA-N
0OJ,InChIKey=DNBZILMJAUSGHT-QZOVBDONSA-N
0OS,InChIKey=AOMAGJKZRYWVSR-SVBPBHIXSA-N
0OT,InChIKey=IAGLKMDFSLVFID-UHFFFAOYSA-N
0OU,InChIKey=DOYVWGPTNKAQGR-UHFFFAOYSA-N
0OY,InChIKey=GJHYHTYGGHFYNN-UHFFFAOYSA-N
0P0,InChIKey=RWSXRVCMGQZWBV-WDSKDSINSA-N
0P1,InChIKey=VWCUANLUSQBJLX-WIHVIGOGSA-N
0P2,InChIKey=WMMGWXIYADLQHX-OBJOEFQTSA-N
0P4,InChIKey=ZITVWTWUGXKZFV-UHFFFAOYSA-N
0P5,InChIKey=CWWLCYZCSRQXMN-UHFFFAOYSA-N
0P6,InChIKey=UFVLIVCXTIGACT-UHFFFAOYSA-N
0P8,InChIKey=YDCWHIAOHSUPCM-UHFFFAOYSA-N
0PA,InChIKey=YVHAIVPPUIZFBA-UHFFFAOYSA-N
0PC,InChIKey=YAWCSFNDFRSZKD-YJBOKZPZSA-N
0PF,InChIKey=LWMFYSSKMYKGNI-UHFFFAOYSA-N
0PI,InChIKey=WPUXZWKBJRFUJC-ROUUACIJSA-N
0PJ,InChIKey=ASUDVBNLLSQCDJ-ROUUACIJSA-N
0PK,InChIKey=PREBTZMCCRSQJI-YUXAGFNASA-N
0PO,InChIKey=IMPWGYVYFQPDFN-SZNOJMITSA-N
0PP,InChIKey=LUQGXGNLGWQNMB-BJPNTFJISA-N
0PQ,InChIKey=XNPYGVCNHOXQRJ-DSNGMDLFSA-N
0PX,InChIKey=YFPJVAMWHSOWMB-JSRHHAARSA-N
0PY,InChIKey=JUJWROOIHBZHMG-UHFFFAOYSA-N
0Q2,InChIKey=IWJKSSOUXRKEPE-GHMZBOCLSA-N
0Q4,InChIKey=SGWAZUZKMXHYMB-UQGDEETHSA-N
0Q5,InChIKey=KDMMHDWLRNJPDK-UHFFFAOYSA-N
0QA,InChIKey=FLAQQSHRLBFIEZ-UHFFFAOYSA-N
0QB,InChIKey=IFJSAOFSWZWPQF-SQMKVVGDSA-N
0QE,InChIKey=NEHMKBQYUWJMIP-UHFFFAOYSA-N
0QF,InChIKey=KJPRBAWNGKPDKH-WKEJTYEPSA-N
0QG,InChIKey=SQVUEHPVMOLXQG-ZDEQEGDKSA-N
0QH,InChIKey=HTEHUHSQPIQBEG-OHWKKVTOSA-O
0QI,InChIKey=PRPWYZNFKBFGFI-HIFRSBDPSA-N
0QK,InChIKey=WXRGFPHDRFQODR-ICLZECGLSA-N
0QL,InChIKey=WYQFVGPQTGCDJH-BYPYZUCNSA-N
0QN,InChIKey=XAJBYSREBDCYAJ-CABZTGNLSA-N
0QR,InChIKey=RMLZUMIBXDAAKA-UHFFFAOYSA-N
0QS,InChIKey=RRJUDVVMLCYZDV-DTXPUJKBSA-N
0QV,InChIKey=VTQVMVULAOZKHG-UHFFFAOYSA-N
0QW,InChIKey=QIKLOVZAPGSYNO-UHFFFAOYSA-N
0QX,InChIKey=IYXGZEZOEUQOLV-UHFFFAOYSA-N
0QY,InChIKey=FSUGJBWDOIVSMH-SFHVURJKSA-N
0R0,InChIKey=CHZCERSEMVWNHL-UHFFFAOYSA-N
0R1,InChIKey=KTZQTRPPVKQPFO-UHFFFAOYSA-N
0R2,InChIKey=ZEMLYWMOSZRCQL-UWSZBUKDSA-N
0R3,InChIKey=YUALYRLIFVPOHL-VPLUBSIMSA-N
0R4,InChIKey=WFDHLKUQFQCHKF-UHFFFAOYSA-N
0R9,InChIKey=QEODWPGJXCSBCR-UHFFFAOYSA-N
0RA,InChIKey=HMZZTTNTVUPEKW-UHFFFAOYSA-N
0RF,InChIKey=GRZXWCHAXNAUHY-NSISKUIASA-N
0RM,InChIKey=JTBCYLJHKDNILB-SGMGOOAPSA-N
0RN,InChIKey=FKENQMMABCRJMK-RITPCOANSA-N
0RO,InChIKey=SRQYLNYQAPCPIR-UHFFFAOYSA-N
0RP,InChIKey=CMSGWTNRGKRWGS-NQIIRXRSSA-N
0RQ,InChIKey=ZYXBXYCDXPIBJY-NDZSKPAWSA-N
0RR,InChIKey=YESAJFJEXWEXAO-ZCXUNETKSA-N
0RT,InChIKey=SFDROHXKTATJBI-UHFFFAOYSA-N
0RU,InChIKey=ANAUZAZPUGQDNM-UHFFFAOYSA-N
0RV,InChIKey=AGLQJULLKPLWOW-YBXAARCKSA-N
0RY,InChIKey=GNFSYBNDPOBXLJ-PLNGDYQASA-N
0RZ,InChIKey=GNFSYBNDPOBXLJ-SNAWJCMRSA-N
0S0,InChIKey=NVVKOBSVOCFOEN-CCEZHUSRSA-N
0S1,InChIKey=KFIWUGSQQLTLIY-FPMFFAJLSA-N
0S2,InChIKey=QZGDCCMKSRXDDS-WKILWMFISA-N
0S3,InChIKey=LATMUSXHHVOIII-SHTZXODSSA-N
0S4,InChIKey=HLEDBIQBAUIWNJ-DEOSSOPVSA-N
0S5,InChIKey=JPSWIPZHYDYDLN-MOPGFXCFSA-N
0S6,InChIKey=GGRCIHACOIMRKY-HNNXBMFYSA-N
0S7,InChIKey=UOHJGIQDKUHCQV-UHFFFAOYSA-N
0S8,InChIKey=GRMVXENVVBTWDY-UHFFFAOYSA-N
0S9,InChIKey=BUSNTKOLFQPMBH-UHFFFAOYSA-N
0SA,InChIKey=SQISXDUZDUDUNY-GNKAUAAYSA-N
0SF,InChIKey=BTIIJGFMCVLCET-LJQANCHMSA-N
0SK,InChIKey=WTTODOLGMIMGNK-VIFPVBQESA-N
0SL,InChIKey=KTQWWYGLWQVHDM-CQSZACIVSA-N
0SP,InChIKey=NGHHQXIMUJEXSI-YNEHKIRRSA-N
0SZ,InChIKey=ZGVIUMKHTXKKOX-UHFFFAOYSA-N
0T0,InChIKey=PBBCJGRZQLBCCD-UHFFFAOYSA-N
0T4,InChIKey=NCRAJPMYWKMEMC-SNVBAGLBSA-N
0T5,InChIKey=QAAMVEKRZCRHQM-SNVBAGLBSA-N
0T6,InChIKey=ZXGQTWGCVTUQHJ-UHFFFAOYSA-N
0T7,InChIKey=GTARNYHXAGVZST-UHFFFAOYSA-N
0TE,InChIKey=YLWQIHKUHNHPEC-UHFFFAOYSA-L
0TF,InChIKey=AOOVWOOUTNDWMA-BDAKNGLRSA-N
0TH,InChIKey=ZTJRRQPXOMIKLP-NTSWFWBYSA-N
0TK,InChIKey=MNDHJWIHMSHXOW-SCSAIBSYSA-N
0TO,InChIKey=GFNNBHLJANVSQV-UHFFFAOYSA-N
0TP,InChIKey=JNNQSTULXLHQBB-UHFFFAOYSA-N
0TQ,InChIKey=CJXWCYBPIXFWOP-PEXZKGFOSA-N
0TR,InChIKey=MDYOLVRUBBJPFM-UHFFFAOYSA-N
0TS,InChIKey=HQMKYAZGNUQLJB-QOFZSDLLSA-N
0TT,InChIKey=WCJUEZCRTGBSQU-BZMYHREGSA-N
0TZ,InChIKey=OEQWYIZFUDGMEW-UHFFFAOYSA-N
0U,InChIKey=DJJCXFVJDGTHFX-PSQAKQOGSA-N
0U3,InChIKey=HLEDBIQBAUIWNJ-XMMPIXPASA-N
0U8,InChIKey=WMUHBTATSZQNJG-TWOHWVPZSA-N
0UB,InChIKey=ZFTFOHBYVDOAMH-XNOIKFDKSA-N
0UH,InChIKey=GEQDRKVFKBSPSW-KVQBGUIXSA-N
0UM,InChIKey=ZDIZXAAADLAUDS-GTAFEMJLSA-N
0UN,InChIKey=ITTRLTNMFYIYPA-UHFFFAOYSA-N
0UO,InChIKey=VYXPKRIKQJEAOO-QMMMGPOBSA-N
0UP,InChIKey=UICGCQDWRACUBV-MHECFPHRSA-N
0UQ,InChIKey=CVPXZTQJPHYLAQ-YADARESESA-N
0US,InChIKey=LWJAHJMKAARBCO-WZJNIGMMSA-N
0UU,InChIKey=NFTRTTWPZBZTLY-ZRZAMGCNSA-N
0UV,InChIKey=WSTUJEXAPHIEIM-FEGDYQJNSA-N
0UZ,InChIKey=FLZDFFKRJPLFGS-SSDOTTSWSA-N
0V5,InChIKey=CSZRNWHGZPKNKY-UWTATZPHSA-N
0V6,InChIKey=LEYQARPHEVWNID-IBGZPJMESA-N
0VA,InChIKey=DPJQBOWFYJTIJB-UHFFFAOYSA-N
0VB,InChIKey=MQPJKTGBSCCWTI-UHFFFAOYSA-N
0VK,InChIKey=RQEWKYJOEHTLIM-UHFFFAOYSA-N
0VO,InChIKey=ZPQGIRYXMGFFNL-PKSQTMKJSA-N
0VP,InChIKey=SMKNKOCYSYNJHN-UHFFFAOYSA-N
0VQ,InChIKey=GDMSFPQHUTVPQR-XFNPMVETSA-N
0VS,InChIKey=BWKXZXMVXPXYDF-KBPBESRZSA-N
0W8,InChIKey=CXUCKELNYMZTRT-UHFFFAOYSA-N
0WA,InChIKey=RMWZRYBJQMKPMA-UHFFFAOYSA-N
0WB,InChIKey=WLSORBAAVBPTGJ-UHFFFAOYSA-N
0WC,InChIKey=OKFYOOFXVBCIIP-LJQANCHMSA-N
0WD,InChIKey=ONOVTRNLNDQWGA-NNYOXOHSSA-N
0WE,InChIKey=WDNCPCMRTFYNIQ-UHFFFAOYSA-N
0WH,InChIKey=SIXVRXARNAVBTC-UHFFFAOYSA-N
0WM,InChIKey=ULXXDDBFHOBEHA-CWDCEQMOSA-N
0WN,InChIKey=JSENTLOBWVHLNR-INIZCTEOSA-N
0WO,InChIKey=JCHZLBSPYSDECZ-OFQRWUPVSA-N
0WR,InChIKey=SUPBDTZKRDSWGT-UHFFFAOYSA-N
0WS,InChIKey=NTNYOLXCVCDWFY-UHFFFAOYSA-N
0WU,InChIKey=ULDHMXUKGWMISQ-VIFPVBQESA-N
0WV,InChIKey=HHTWOMMSBMNRKP-UHFFFAOYSA-N
0WZ,InChIKey=OYFZMNFXVOYLDW-VIFPVBQESA-N
0X1,InChIKey=AMDYNPYMOMDDSQ-UHFFFAOYSA-N
0XJ,InChIKey=VZGAHAQWKVTWEF-RAPVPNNWSA-N
0XS,InChIKey=CENBBVPSOFGGNG-UHFFFAOYSA-N
0XT,InChIKey=PBUUVJRZGWWXQU-UHFFFAOYSA-N
0XW,InChIKey=MUNWAHDYFVYIKH-RITPCOANSA-O
0Y9,InChIKey=GALLMPFNVWUCGD-INEUFUBQSA-N
0YC,InChIKey=HDOUGSFASVGDCS-UHFFFAOYSA-N
0YD,InChIKey=URCXEYDVUSIQLH-UHFFFAOYSA-N
0YE,InChIKey=QIBVLSLOHQJUNF-UHFFFAOYSA-N
0YF,InChIKey=MVFHRQWYCXYYMU-UHFFFAOYSA-N
0YG,InChIKey=LQVABVRJNRHIKV-UITAMQMPSA-N
0Z0,InChIKey=YVHDCJDFGBMJNF-LRDDRELGSA-N
0Z1,InChIKey=BEGRGCCTDSKILY-ROUUACIJSA-N
0Z2,InChIKey=COFHEZKAONGFAP-GWCFXTLKSA-N
0Z3,InChIKey=SKWCLCMPIGFAOR-VXKWHMMOSA-N
0Z4,InChIKey=OSCPPTDAQZTYFO-OALUTQOASA-N
0Z6,InChIKey=ZKHBINZTIMXMQW-CLAROIROSA-N
0Z9,InChIKey=GFVPLCZPHFWQIY-JSGCOSHPSA-N
0ZB,InChIKey=JXOYCIWPPBHZCO-KBPBESRZSA-N
0ZC,InChIKey=DNEGAJMITFSILM-HKUYNNGSSA-N
0ZE,InChIKey=DKILHAQNHIMEGI-ICSWELKVSA-N
0ZG,InChIKey=RNNMXTSTLVYYQG-FQEVSTJZSA-N
0ZI,InChIKey=IIYZWOIELWZHJV-NRFANRHFSA-N
0ZJ,InChIKey=AZCCJYZROBVYNQ-ZSYWTGECSA-N
0ZL,InChIKey=OAFXIYWBKGSXMT-WBAQKLHDSA-N
0ZN,InChIKey=PAPCSVADGJFRFM-HJOGWXRNSA-N
0ZO,InChIKey=NDDWTTUSJLUGKF-CZKCSJLSSA-N
0ZP,InChIKey=SIGGSNKWBGJQQB-XNTVDALVSA-N
0ZQ,InChIKey=CBWQRQVEXJTNOT-ZLESDFJESA-N
0ZR,InChIKey=SSPOMXWWHDMCTH-XDIGFQIYSA-N
0ZS,InChIKey=MPMUDVMRFYJRLP-QEUNAIBPSA-N
0ZT,InChIKey=MPMUDVMRFYJRLP-XDIGFQIYSA-N
0ZW,InChIKey=JPOFXBAJTXFLAJ-ULQDDVLXSA-N
0ZX,InChIKey=GIVAJOGGLRHKIW-BZSNNMDCSA-N
0ZY,InChIKey=OTTITSSTTJGNLR-KKUMJFAQSA-N
0ZZ,InChIKey=IQHLJYZLDAEITK-BKSPAHHJSA-N
100,InChIKey=LKVXXMOMTRBUQI-WCIBSUBMSA-N
101,InChIKey=UEUPTUCWIHOIMK-RRKCRQDMSA-N
102,InChIKey=XOFLBQFBSOEHOG-UHFFFAOYSA-N
103,InChIKey=NFGZMOICZSFFLB-DSYKOEDSSA-N
104,InChIKey=VILCJCGEZXAXTO-UHFFFAOYSA-N
105,InChIKey=LSXNXXCBOPILJR-UHFFFAOYSA-N
106,InChIKey=BWTHJLODYBOEIY-VHEBQXMUSA-N
107,InChIKey=MBXKBJLIESPLIK-UHFFFAOYSA-N
108,InChIKey=CUGPJCUEKAARCR-LURJTMIESA-N
109,InChIKey=DQRWCBYLVLYBIF-LURJTMIESA-N
10A,InChIKey=JGFDZZLUDWMUQH-UHFFFAOYSA-N
10C,InChIKey=QSWJTQANHZXJPG-IBCQBUCCSA-N
10F,InChIKey=VSNRWTPIADGZQS-GVIHMSOPSA-N
10M,InChIKey=YZNNXXWNKQOETJ-HYLFJBCQSA-N
10P,InChIKey=RQARGWNLRRMMGY-MOPGFXCFSA-O
10R,InChIKey=KPTCCGUFLPPWIU-CQSZACIVSA-N
10S,InChIKey=KPTCCGUFLPPWIU-AWEZNQCLSA-N
10T,InChIKey=NOAXOYPKZRNSHN-UHFFFAOYSA-N
10U,InChIKey=WXYKSWZWRHMJTE-KRWDZBQOSA-N
110,InChIKey=RFAVPVOPIIHJKP-KCXKOMAXSA-N
111,InChIKey=ULDXUWXTVRRUND-SWLSCSKDSA-N
112,InChIKey=ZAOVTTQZIXCKOL-JJNLEZRASA-N
113,InChIKey=RSFJMLCZHPZXCW-AANKLQPISA-N
114,InChIKey=BOZILQFLQYBIIY-INTXDZFKSA-N
115,InChIKey=MVPCJBDHTUCOBT-RTBURBONSA-N
116,InChIKey=SRJZNZZJAOQUOF-WOJBJXKFSA-N
117,InChIKey=XUKUURHRXDUEBC-KAYWLYCHSA-N
118,InChIKey=ABNKZRYTHWVTOP-UHFFFAOYSA-N
119,InChIKey=USFPINLPPFWTJW-UHFFFAOYSA-N
11A,InChIKey=ZDPHROOEEOARMN-UHFFFAOYSA-N
11B,InChIKey=XFGOBDZHGXXQBF-UXHICEINSA-N
11C,InChIKey=OYIFNHCXNCRBQI-SCSAIBSYSA-N
11D,InChIKey=CEPGVMDMVJGHFQ-UHFFFAOYSA-N
11F,InChIKey=YYCPXVRHQUEVAW-CQSZACIVSA-N
11J,InChIKey=HKKUOXBTPBBQJA-UHFFFAOYSA-N
11M,InChIKey=VCUDZTCDUDDJGG-UHFFFAOYSA-N
11N,InChIKey=RQWYWHUKHYFIPB-VQHVLOKHSA-N
11O,InChIKey=UZCLYICSWADYGM-RXWDXHPSSA-N
11P,InChIKey=WBALRBOBYFLYPZ-MRVPVSSYSA-N
11R,InChIKey=SFKGVLGUYUYVDK-LBBQGTRISA-N
11S,InChIKey=MYTGFBZJLDLWQG-UHFFFAOYSA-N
11U,InChIKey=RYKFVFFOIYLADT-SFHVURJKSA-N
11X,InChIKey=BJXLHKJBRORJJJ-UHFFFAOYSA-N
120,InChIKey=PUOKYJMONGPAIM-UHFFFAOYSA-N
121,InChIKey=FQCDQFDJHSXQKY-UHFFFAOYSA-N
122,InChIKey=URJKRCBBKTXOHS-UHFFFAOYSA-N
